0.622,0.941
0.734,0.943
0.027,0.143
0.279,0.360
0.685,0.914
0.276,0.508
0.216,0.362
0.664,0.187
0.003,0.806
0.394,0.199
0.667,0.806
0.295,0.986
0.666,0.567
0.639,0.952
0.185,0.834
0.718,0.342
0.865,0.318
0.772,0.142
0.624,0.353
0.736,0.392
0.667,0.234
0.495,0.191
0.433,0.947
0.796,0.145
0.870,0.051
0.455,0.676
0.186,0.175
0.883,0.911
0.722,0.054
0.133,0.526
0.077,0.707
0.353,0.278
0.156,0.292
0.305,0.304
0.210,0.566
0.628,0.202
0.521,0.936
0.976,0.188
0.586,0.592
0.858,0.463
0.544,0.031
0.593,0.795
0.549,0.177
0.301,0.062
0.660,0.449
0.031,0.889
0.796,0.754
0.548,0.320
0.903,0.613
0.344,0.859
0.879,0.864
0.577,0.907
0.229,0.293
0.694,0.247
0.925,0.634
0.591,0.667
0.789,0.981
0.071,0.500
0.592,0.993
0.496,0.078
0.705,0.221
0.812,0.903
0.481,0.790
0.616,0.740
0.624,0.283
0.942,0.680
0.238,0.121
0.029,0.404
0.635,0.333
0.371,0.488
0.725,0.058
0.784,0.688
0.305,0.959
0.577,0.474
0.393,0.469
0.789,0.474
0.966,0.826
0.168,0.289
0.691,0.823
0.273,0.265
0.771,0.259
0.209,0.845
0.726,0.120
0.504,0.028
0.213,0.344
0.583,0.896
0.518,0.682
0.295,0.304
0.808,0.470
0.512,0.133
0.826,0.378
0.128,0.603
0.638,0.848
0.479,0.408
0.481,0.615
0.948,0.145
0.911,0.686
0.271,0.712
0.975,0.956
0.088,0.867
0.789,0.307
0.709,0.896
0.235,0.083
0.722,0.727
0.609,0.480
0.981,0.268
0.550,0.406
0.548,0.023
0.969,0.711
0.513,0.258
0.198,0.380
0.361,0.007
0.746,0.074
0.268,0.620
0.823,0.369
0.868,0.228
0.981,0.546
0.042,0.081
0.715,0.083
0.510,0.337
0.993,0.400
0.833,0.342
0.761,0.999
0.685,0.913
0.083,0.305
0.082,0.598
0.917,0.583
0.837,0.057
0.083,0.142
0.126,0.526
0.461,0.509
0.623,0.218
0.917,0.258
0.620,0.928
0.733,0.822
0.988,0.205
0.106,0.988
0.366,0.124
0.998,0.210
0.872,0.187
0.604,0.102
0.378,0.541
0.375,0.220
0.332,0.785
0.846,0.673
0.525,0.183
0.038,0.551
0.019,0.093
0.244,0.456
0.639,0.472
0.886,0.319
0.936,0.703
0.747,0.517
0.047,0.372
0.632,0.293
0.096,0.634
0.712,0.669
0.311,0.213
0.680,0.549
0.670,0.812
0.136,0.731
0.040,0.791
0.151,0.875
0.490,0.521
0.983,0.841
0.784,0.408
0.581,0.522
0.115,0.278
0.315,0.756
0.828,0.217
0.371,0.340
0.755,0.941
0.050,0.045
0.446,0.179
0.107,0.231
0.795,0.287
0.031,0.140
0.283,0.476
0.790,0.670
0.765,0.716
0.201,0.865
0.464,0.448
0.263,0.577
0.603,0.593
0.815,0.117
0.358,0.309
0.162,0.164
0.882,0.587
0.183,0.834
0.914,0.486
0.653,0.030
0.692,0.961
0.539,0.951
0.120,0.370
0.364,0.225
0.992,0.493
0.075,0.223
0.403,0.978
0.306,0.098
0.290,0.026
0.319,0.398
0.101,0.275
0.137,0.180
0.575,0.120
0.274,0.121
0.530,0.455
0.253,0.338
0.679,0.521
0.052,0.935
0.473,0.816
0.194,0.965
0.929,0.486
0.083,0.418
0.355,0.986
0.645,0.250
0.164,0.021
0.601,0.735
0.473,0.463
0.052,0.933
0.646,0.413
0.234,0.205
0.063,0.245
0.003,0.723
0.843,0.117
0.943,0.013
0.260,0.662
0.058,0.319
0.467,0.572
0.014,0.517
0.540,0.449
0.602,0.968
0.247,0.358
0.255,0.694
0.975,0.564
0.265,0.467
0.290,0.445
0.156,0.721
0.377,0.353
0.607,0.341
0.970,0.082
0.360,0.618
0.187,0.138
0.521,0.697
0.186,0.019
0.277,0.394
0.887,0.983
0.404,0.292
0.672,0.633
0.321,0.262
0.578,0.564
